"","X","siteID","verticalPosition","year","month","date","time","tempSingleMean","X.1","siteID.1","verticalPosition.1","year.1","month.1","date.1","time.1","tempSingleMean.1","tair_diff_8am","tair_diff_1pm","tair_diff_7pm","X.2","siteID.2","verticalPosition.2","year.2","month.2","date.2","time.2","PARMean","X.1.1","siteID.1.1","verticalPosition.1.1","year.1.1","month.1.1","date.1.1","time.1.1","PARMean.1","par_diff_8am","par_diff_1pm","par_diff_7pm"
"1173",2661,"HARV",10,"2015","-07","-25"," 10:00:00",NA,74085,"HARV",50,"2015","-07","-25"," 10:00:00",NA,NA,NA,NA,2661,"HARV",10,"2015","-07","-25"," 10:00:00",1.37,74085,"HARV",50,"2015","-07","-25"," 10:00:00",121.75,0.34,1131.02,1429.76
"1174",2662,"HARV",10,"2015","-07","-25"," 10:30:00",NA,74086,"HARV",50,"2015","-07","-25"," 10:30:00",NA,NA,NA,NA,2662,"HARV",10,"2015","-07","-25"," 10:30:00",2.2,74086,"HARV",50,"2015","-07","-25"," 10:30:00",290.97,0.34,1166.53,783.26
"1175",2663,"HARV",10,"2015","-07","-25"," 11:00:00",NA,74087,"HARV",50,"2015","-07","-25"," 11:00:00",NA,NA,NA,NA,2663,"HARV",10,"2015","-07","-25"," 11:00:00",3.6,74087,"HARV",50,"2015","-07","-25"," 11:00:00",492.34,0.35,1117.67,967.97
"1176",2664,"HARV",10,"2015","-07","-25"," 11:30:00",NA,74088,"HARV",50,"2015","-07","-25"," 11:30:00",NA,NA,NA,NA,2664,"HARV",10,"2015","-07","-25"," 11:30:00",8.33,74088,"HARV",50,"2015","-07","-25"," 11:30:00",676.1,0.36,369.93,1458.88
"1177",2665,"HARV",10,"2015","-07","-25"," 12:00:00",NA,74089,"HARV",50,"2015","-07","-25"," 12:00:00",NA,NA,NA,NA,2665,"HARV",10,"2015","-07","-25"," 12:00:00",4.68,74089,"HARV",50,"2015","-07","-25"," 12:00:00",848.48,0.36,848.45,976.41
"1178",2666,"HARV",10,"2015","-07","-25"," 12:30:00",NA,74090,"HARV",50,"2015","-07","-25"," 12:30:00",NA,NA,NA,NA,2666,"HARV",10,"2015","-07","-25"," 12:30:00",6.94,74090,"HARV",50,"2015","-07","-25"," 12:30:00",1017.79,0.36,144.4,628.18
"1179",2667,"HARV",10,"2015","-07","-25"," 13:00:00",16.702,74091,"HARV",50,"2015","-07","-25"," 13:00:00",NA,0.187799999999999,0.849699999999999,2.1025,2667,"HARV",10,"2015","-07","-25"," 13:00:00",10.14,74091,"HARV",50,"2015","-07","-25"," 13:00:00",794.41,0.9,916.01,656.44
"1180",2668,"HARV",10,"2015","-07","-25"," 13:30:00",NA,74092,"HARV",50,"2015","-07","-25"," 13:30:00",NA,0.316399999999998,1.2252,1.8856,2668,"HARV",10,"2015","-07","-25"," 13:30:00",9.91,74092,"HARV",50,"2015","-07","-25"," 13:30:00",1160.7,0.94,1039.9,1149.51
"1181",2669,"HARV",10,"2015","-07","-25"," 14:00:00",NA,74093,"HARV",50,"2015","-07","-25"," 14:00:00",NA,0.7562,0.999399999999998,0.242999999999999,2669,"HARV",10,"2015","-07","-25"," 14:00:00",10.59,74093,"HARV",50,"2015","-07","-25"," 14:00:00",1367.23,0.87,1125.5,1690.51
"1182",2670,"HARV",10,"2015","-07","-25"," 14:30:00",NA,74094,"HARV",50,"2015","-07","-25"," 14:30:00",NA,1.8534,0.9589,1.0899,2670,"HARV",10,"2015","-07","-25"," 14:30:00",12.26,74094,"HARV",50,"2015","-07","-25"," 14:30:00",1604.79,0.89,1165.25,1765.04
"1183",2671,"HARV",10,"2015","-07","-25"," 15:00:00",NA,74095,"HARV",50,"2015","-07","-25"," 15:00:00",NA,3.5594,1.8163,1.0399,2671,"HARV",10,"2015","-07","-25"," 15:00:00",14.19,74095,"HARV",50,"2015","-07","-25"," 15:00:00",1617.76,0.89,1186.49,1573.64
"1184",2672,"HARV",10,"2015","-07","-25"," 15:30:00",NA,74096,"HARV",50,"2015","-07","-25"," 15:30:00",NA,0.8089,0.4589,1.1885,2672,"HARV",10,"2015","-07","-25"," 15:30:00",20.07,74096,"HARV",50,"2015","-07","-25"," 15:30:00",1450.45,0.89,560.17,1048.61
"1185",2673,"HARV",10,"2015","-07","-25"," 16:00:00",NA,74097,"HARV",50,"2015","-07","-25"," 16:00:00",NA,0.133300000000002,1.3885,0.538499999999999,2673,"HARV",10,"2015","-07","-25"," 16:00:00",23.59,74097,"HARV",50,"2015","-07","-25"," 16:00:00",1183.33,0.89,248.79,504.38
"1186",2674,"HARV",10,"2015","-07","-25"," 16:30:00",NA,74098,"HARV",50,"2015","-07","-25"," 16:30:00",NA,0.933399999999999,0.6127,0.848199999999999,2674,"HARV",10,"2015","-07","-25"," 16:30:00",26.69,74098,"HARV",50,"2015","-07","-25"," 16:30:00",1588.23,0.87,858,1306.84
"1187",2675,"HARV",10,"2015","-07","-25"," 17:00:00",NA,74099,"HARV",50,"2015","-07","-25"," 17:00:00",NA,0.360900000000001,1.0704,1.4215,2675,"HARV",10,"2015","-07","-25"," 17:00:00",16.24,74099,"HARV",50,"2015","-07","-25"," 17:00:00",1006.51,0.9,1219.64,1685.82
"1188",2676,"HARV",10,"2015","-07","-25"," 17:30:00",NA,74100,"HARV",50,"2015","-07","-25"," 17:30:00",NA,1.34,1.5739,1.1447,2676,"HARV",10,"2015","-07","-25"," 17:30:00",15.38,74100,"HARV",50,"2015","-07","-25"," 17:30:00",843.76,0.88,974.28,1486.37
"1189",2677,"HARV",10,"2015","-07","-25"," 18:00:00",NA,74101,"HARV",50,"2015","-07","-25"," 18:00:00",NA,0.300599999999999,0.0408000000000008,2.3934,2677,"HARV",10,"2015","-07","-25"," 18:00:00",33.66,74101,"HARV",50,"2015","-07","-25"," 18:00:00",1410.28,0.85,220.69,692.38
"1190",2678,"HARV",10,"2015","-07","-25"," 18:30:00",NA,74102,"HARV",50,"2015","-07","-25"," 18:30:00",NA,1.0594,1.371,2.0706,2678,"HARV",10,"2015","-07","-25"," 18:30:00",234.22,74102,"HARV",50,"2015","-07","-25"," 18:30:00",1246.88,0.86,376.12,1468.91
"1191",2679,"HARV",10,"2015","-07","-25"," 19:00:00",NA,74103,"HARV",50,"2015","-07","-25"," 19:00:00",20.5251,0.250699999999998,-0.368200000000002,-0.3409,2679,"HARV",10,"2015","-07","-25"," 19:00:00",98.59,74103,"HARV",50,"2015","-07","-25"," 19:00:00",1283.92,0.76,211.76,249.15
"1192",2680,"HARV",10,"2015","-07","-25"," 19:30:00",NA,74104,"HARV",50,"2015","-07","-25"," 19:30:00",NA,-0.533200000000001,-0.264699999999999,-0.0593000000000004,2680,"HARV",10,"2015","-07","-25"," 19:30:00",33.82,74104,"HARV",50,"2015","-07","-25"," 19:30:00",1092.36,0.91,213.63,269.24
"1193",2681,"HARV",10,"2015","-07","-25"," 20:00:00",NA,74105,"HARV",50,"2015","-07","-25"," 20:00:00",NA,-0.0682000000000009,0.0316999999999972,2.5147,2681,"HARV",10,"2015","-07","-25"," 20:00:00",28.42,74105,"HARV",50,"2015","-07","-25"," 20:00:00",982.64,0.91,174.33,754.12
"1194",2682,"HARV",10,"2015","-07","-25"," 20:30:00",NA,74106,"HARV",50,"2015","-07","-25"," 20:30:00",NA,0.612400000000001,1.1025,2.36,2682,"HARV",10,"2015","-07","-25"," 20:30:00",14.97,74106,"HARV",50,"2015","-07","-25"," 20:30:00",750.44,0.87,1148.93,1522.98
"1195",2683,"HARV",10,"2015","-07","-25"," 21:00:00",NA,74107,"HARV",50,"2015","-07","-25"," 21:00:00",NA,1.3384,2.0128,2.5509,2683,"HARV",10,"2015","-07","-25"," 21:00:00",11.71,74107,"HARV",50,"2015","-07","-25"," 21:00:00",611.91,0.38,1088.12,986.58
"1196",2684,"HARV",10,"2015","-07","-25"," 21:30:00",NA,74108,"HARV",50,"2015","-07","-25"," 21:30:00",NA,0.2942,0.534000000000002,0.904500000000002,2684,"HARV",10,"2015","-07","-25"," 21:30:00",11.19,74108,"HARV",50,"2015","-07","-25"," 21:30:00",555.49,0.88,854.41,1455.24
"1197",2685,"HARV",10,"2015","-07","-25"," 22:00:00",NA,74109,"HARV",50,"2015","-07","-25"," 22:00:00",NA,0.648599999999998,-0.2835,2.0387,2685,"HARV",10,"2015","-07","-25"," 22:00:00",6.61,74109,"HARV",50,"2015","-07","-25"," 22:00:00",447.31,0.81,631.92,1108.3
"1198",2686,"HARV",10,"2015","-07","-25"," 22:30:00",NA,74110,"HARV",50,"2015","-07","-25"," 22:30:00",NA,2.5331,1.8624,2.1204,2686,"HARV",10,"2015","-07","-25"," 22:30:00",5,74110,"HARV",50,"2015","-07","-25"," 22:30:00",352.04,0.99,1028.56,917.27
"1199",2687,"HARV",10,"2015","-07","-25"," 23:00:00",NA,74111,"HARV",50,"2015","-07","-25"," 23:00:00",NA,2.6017,0.7544,1.5432,2687,"HARV",10,"2015","-07","-25"," 23:00:00",3.02,74111,"HARV",50,"2015","-07","-25"," 23:00:00",153.13,0.88,1202.86,1320.94
"1200",2688,"HARV",10,"2015","-07","-25"," 23:30:00",NA,74112,"HARV",50,"2015","-07","-25"," 23:30:00",NA,1.4784,0.499300000000002,2.0023,2688,"HARV",10,"2015","-07","-25"," 23:30:00",1.07,74112,"HARV",50,"2015","-07","-25"," 23:30:00",45.43,0.87,601.27,594.06
"1201",2689,"HARV",10,"2015","-07","-26"," 00:00:00",NA,74113,"HARV",50,"2015","-07","-26"," 00:00:00",NA,0.496300000000002,0.173500000000001,0.832599999999999,2689,"HARV",10,"2015","-07","-26"," 00:00:00",0.3,74113,"HARV",50,"2015","-07","-26"," 00:00:00",7.44,0.9,1162.16,788.89
"1202",2690,"HARV",10,"2015","-07","-26"," 00:30:00",NA,74114,"HARV",50,"2015","-07","-26"," 00:30:00",NA,-0.00380000000000003,-0.203799999999999,-0.2713,2690,"HARV",10,"2015","-07","-26"," 00:30:00",0.16,74114,"HARV",50,"2015","-07","-26"," 00:30:00",0.37,0.89,138.67,275.31
"1203",2691,"HARV",10,"2015","-07","-26"," 01:00:00",NA,74115,"HARV",50,"2015","-07","-26"," 01:00:00",NA,-0.419500000000001,-0.203000000000001,0.709900000000001,2691,"HARV",10,"2015","-07","-26"," 01:00:00",0.16,74115,"HARV",50,"2015","-07","-26"," 01:00:00",0.18,0.89,159.73,460.76
"1204",2692,"HARV",10,"2015","-07","-26"," 01:30:00",NA,74116,"HARV",50,"2015","-07","-26"," 01:30:00",NA,0.482900000000001,1.6501,2.1767,2692,"HARV",10,"2015","-07","-26"," 01:30:00",0.15,74116,"HARV",50,"2015","-07","-26"," 01:30:00",0.18,0.88,1195.38,1224.12
"1205",2693,"HARV",10,"2015","-07","-26"," 02:00:00",NA,74117,"HARV",50,"2015","-07","-26"," 02:00:00",NA,0.4625,0.139500000000002,0.0654000000000003,2693,"HARV",10,"2015","-07","-26"," 02:00:00",0.15,74117,"HARV",50,"2015","-07","-26"," 02:00:00",0.17,0.89,480.11,333.79
"1206",2694,"HARV",10,"2015","-07","-26"," 02:30:00",NA,74118,"HARV",50,"2015","-07","-26"," 02:30:00",NA,0.4513,0.760100000000001,2.2631,2694,"HARV",10,"2015","-07","-26"," 02:30:00",0.15,74118,"HARV",50,"2015","-07","-26"," 02:30:00",0.16,0.87,1213.37,1113.24
"1207",2695,"HARV",10,"2015","-07","-26"," 03:00:00",NA,74119,"HARV",50,"2015","-07","-26"," 03:00:00",NA,0.148400000000001,0.1569,0.624700000000001,2695,"HARV",10,"2015","-07","-26"," 03:00:00",0.15,74119,"HARV",50,"2015","-07","-26"," 03:00:00",0.17,0.89,739.54,1614.86
"1208",2696,"HARV",10,"2015","-07","-26"," 03:30:00",NA,74120,"HARV",50,"2015","-07","-26"," 03:30:00",NA,1.0584,0.886699999999998,0.470300000000002,2696,"HARV",10,"2015","-07","-26"," 03:30:00",0.14,74120,"HARV",50,"2015","-07","-26"," 03:30:00",0.18,0.88,1105.19,1594
"1209",2697,"HARV",10,"2015","-07","-26"," 04:00:00",NA,74121,"HARV",50,"2015","-07","-26"," 04:00:00",NA,2.1621,2.1723,2.5085,2697,"HARV",10,"2015","-07","-26"," 04:00:00",0.15,74121,"HARV",50,"2015","-07","-26"," 04:00:00",0.17,0.92,1095.96,1173.49
"1210",2698,"HARV",10,"2015","-07","-26"," 04:30:00",NA,74122,"HARV",50,"2015","-07","-26"," 04:30:00",NA,3.0336,2.1129,2.6244,2698,"HARV",10,"2015","-07","-26"," 04:30:00",0.15,74122,"HARV",50,"2015","-07","-26"," 04:30:00",0.17,0.63,939.93,1594.48
"1211",2699,"HARV",10,"2015","-07","-26"," 05:00:00",NA,74123,"HARV",50,"2015","-07","-26"," 05:00:00",NA,0.299500000000002,1.1642,1.5566,2699,"HARV",10,"2015","-07","-26"," 05:00:00",0.15,74123,"HARV",50,"2015","-07","-26"," 05:00:00",0.17,0.62,1105.71,1110.04
"1212",2700,"HARV",10,"2015","-07","-26"," 05:30:00",NA,74124,"HARV",50,"2015","-07","-26"," 05:30:00",NA,0.252499999999998,0.6829,2.0571,2700,"HARV",10,"2015","-07","-26"," 05:30:00",0.15,74124,"HARV",50,"2015","-07","-26"," 05:30:00",0.16,0.63,811.28,440.5
"1213",2701,"HARV",10,"2015","-07","-26"," 06:00:00",NA,74125,"HARV",50,"2015","-07","-26"," 06:00:00",NA,1.9629,1.7756,1.3604,2701,"HARV",10,"2015","-07","-26"," 06:00:00",0.15,74125,"HARV",50,"2015","-07","-26"," 06:00:00",0.17,0.62,1136.15,1611.39
"1214",2702,"HARV",10,"2015","-07","-26"," 06:30:00",NA,74126,"HARV",50,"2015","-07","-26"," 06:30:00",NA,0.838000000000001,-0.404399999999999,0.3446,2702,"HARV",10,"2015","-07","-26"," 06:30:00",0.15,74126,"HARV",50,"2015","-07","-26"," 06:30:00",0.17,0.61,1132.44,382.93
"1215",2703,"HARV",10,"2015","-07","-26"," 07:00:00",NA,74127,"HARV",50,"2015","-07","-26"," 07:00:00",NA,0.0189999999999984,0.4983,1.165,2703,"HARV",10,"2015","-07","-26"," 07:00:00",0.14,74127,"HARV",50,"2015","-07","-26"," 07:00:00",0.17,0.63,577.01,882.68
"1216",2704,"HARV",10,"2015","-07","-26"," 07:30:00",NA,74128,"HARV",50,"2015","-07","-26"," 07:30:00",NA,0.4872,0.140000000000001,0.0147000000000013,2704,"HARV",10,"2015","-07","-26"," 07:30:00",0.14,74128,"HARV",50,"2015","-07","-26"," 07:30:00",0.16,0.61,1176.57,1632.81
"1217",2705,"HARV",10,"2015","-07","-26"," 08:00:00",NA,74129,"HARV",50,"2015","-07","-26"," 08:00:00",NA,2.1081,1.2835,0.3718,2705,"HARV",10,"2015","-07","-26"," 08:00:00",0.16,74129,"HARV",50,"2015","-07","-26"," 08:00:00",0.15,0.63,1195.06,1596.33
"1218",2706,"HARV",10,"2015","-07","-26"," 08:30:00",NA,74130,"HARV",50,"2015","-07","-26"," 08:30:00",NA,0.5341,0.368599999999997,0.25,2706,"HARV",10,"2015","-07","-26"," 08:30:00",0.15,74130,"HARV",50,"2015","-07","-26"," 08:30:00",0.17,0.64,1182.64,1611.11
"1219",2707,"HARV",10,"2015","-07","-26"," 09:00:00",NA,74131,"HARV",50,"2015","-07","-26"," 09:00:00",NA,0.349599999999999,1.0243,0.7807,2707,"HARV",10,"2015","-07","-26"," 09:00:00",0.16,74131,"HARV",50,"2015","-07","-26"," 09:00:00",0.75,0.61,1152.7,1589.75
"1220",2708,"HARV",10,"2015","-07","-26"," 09:30:00",NA,74132,"HARV",50,"2015","-07","-26"," 09:30:00",NA,0.283799999999999,0.100199999999997,-0.510200000000001,2708,"HARV",10,"2015","-07","-26"," 09:30:00",0.32,74132,"HARV",50,"2015","-07","-26"," 09:30:00",8.97,0.65,1069.91,1615.22
"1221",2709,"HARV",10,"2015","-07","-26"," 10:00:00",NA,74133,"HARV",50,"2015","-07","-26"," 10:00:00",NA,0.8073,0.243600000000001,0.0478999999999985,2709,"HARV",10,"2015","-07","-26"," 10:00:00",0.59,74133,"HARV",50,"2015","-07","-26"," 10:00:00",22.19,0.63,1100.57,1250.99
"1222",2710,"HARV",10,"2015","-07","-26"," 10:30:00",NA,74134,"HARV",50,"2015","-07","-26"," 10:30:00",NA,1.3384,0.0734999999999992,1.2794,2710,"HARV",10,"2015","-07","-26"," 10:30:00",0.87,74134,"HARV",50,"2015","-07","-26"," 10:30:00",36.95,0.61,1082.96,1277.89
"1223",2711,"HARV",10,"2015","-07","-26"," 11:00:00",NA,74135,"HARV",50,"2015","-07","-26"," 11:00:00",16.4096,0.0180999999999987,-0.3169,0.552599999999998,2711,"HARV",10,"2015","-07","-26"," 11:00:00",1.01,74135,"HARV",50,"2015","-07","-26"," 11:00:00",44.19,0.63,544.67,586.49
"1224",2712,"HARV",10,"2015","-07","-26"," 11:30:00",16.4739,74136,"HARV",50,"2015","-07","-26"," 11:30:00",NA,0.250599999999999,0.237300000000001,0.947600000000001,2712,"HARV",10,"2015","-07","-26"," 11:30:00",1.59,74136,"HARV",50,"2015","-07","-26"," 11:30:00",73.85,0.61,1076.97,1096.15
"1225",2713,"HARV",10,"2015","-07","-26"," 12:00:00",NA,74137,"HARV",50,"2015","-07","-26"," 12:00:00",NA,2.3254,0.945399999999999,0.426599999999997,2713,"HARV",10,"2015","-07","-26"," 12:00:00",2.33,74137,"HARV",50,"2015","-07","-26"," 12:00:00",110.8,0.61,989.58,1619.85
"1226",2714,"HARV",10,"2015","-07","-26"," 12:30:00",NA,74138,"HARV",50,"2015","-07","-26"," 12:30:00",NA,0.282599999999999,1.0329,-0.235899999999997,2714,"HARV",10,"2015","-07","-26"," 12:30:00",3.88,74138,"HARV",50,"2015","-07","-26"," 12:30:00",188.54,0.6,1127.36,33.89
"1227",2715,"HARV",10,"2015","-07","-26"," 13:00:00",NA,74139,"HARV",50,"2015","-07","-26"," 13:00:00",NA,0.0704000000000029,0.683500000000002,0.9069,2715,"HARV",10,"2015","-07","-26"," 13:00:00",5.28,74139,"HARV",50,"2015","-07","-26"," 13:00:00",259.58,0.62,1153.66,1609.44
"1228",2716,"HARV",10,"2015","-07","-26"," 13:30:00",NA,74140,"HARV",50,"2015","-07","-26"," 13:30:00",NA,0.873299999999999,1.0636,0.312700000000003,2716,"HARV",10,"2015","-07","-26"," 13:30:00",3.91,74140,"HARV",50,"2015","-07","-26"," 13:30:00",188.77,0.66,1126.57,1592.91
"1229",2717,"HARV",10,"2015","-07","-26"," 14:00:00",NA,74141,"HARV",50,"2015","-07","-26"," 14:00:00",NA,1.9044,1.137,0.7439,2717,"HARV",10,"2015","-07","-26"," 14:00:00",6.49,74141,"HARV",50,"2015","-07","-26"," 14:00:00",319.19,0.61,1110.81,1599.96
"1230",2718,"HARV",10,"2015","-07","-26"," 14:30:00",NA,74142,"HARV",50,"2015","-07","-26"," 14:30:00",NA,1.1345,-0.442499999999999,-0.152000000000001,2718,"HARV",10,"2015","-07","-26"," 14:30:00",12.94,74142,"HARV",50,"2015","-07","-26"," 14:30:00",692.19,0.62,709.37,1555.66
"1231",2719,"HARV",10,"2015","-07","-26"," 15:00:00",NA,74143,"HARV",50,"2015","-07","-26"," 15:00:00",NA,-0.3405,0.0649000000000015,1.0009,2719,"HARV",10,"2015","-07","-26"," 15:00:00",12.05,74143,"HARV",50,"2015","-07","-26"," 15:00:00",591.62,0.64,254.5,527.15
"1232",2720,"HARV",10,"2015","-07","-26"," 15:30:00",NA,74144,"HARV",50,"2015","-07","-26"," 15:30:00",NA,0.428900000000002,0.223800000000001,0.8748,2720,"HARV",10,"2015","-07","-26"," 15:30:00",11.65,74144,"HARV",50,"2015","-07","-26"," 15:30:00",524.52,0.63,380.75,1155.58
"1233",2721,"HARV",10,"2015","-07","-26"," 16:00:00",NA,74145,"HARV",50,"2015","-07","-26"," 16:00:00",NA,0.454499999999999,0.274799999999999,0.104400000000002,2721,"HARV",10,"2015","-07","-26"," 16:00:00",9.04,74145,"HARV",50,"2015","-07","-26"," 16:00:00",439.13,0.6,588.95,1340.47
"1234",2722,"HARV",10,"2015","-07","-26"," 16:30:00",NA,74146,"HARV",50,"2015","-07","-26"," 16:30:00",NA,0.338799999999999,1.1336,0.3903,2722,"HARV",10,"2015","-07","-26"," 16:30:00",23.34,74146,"HARV",50,"2015","-07","-26"," 16:30:00",1096.96,0.63,694.5,399.09
"1235",2723,"HARV",10,"2015","-07","-26"," 17:00:00",NA,74147,"HARV",50,"2015","-07","-26"," 17:00:00",NA,-0.1646,-0.245100000000001,-0.0310999999999986,2723,"HARV",10,"2015","-07","-26"," 17:00:00",22.93,74147,"HARV",50,"2015","-07","-26"," 17:00:00",1135.56,0.6,404.96,1093.24
"1236",2724,"HARV",10,"2015","-07","-26"," 17:30:00",NA,74148,"HARV",50,"2015","-07","-26"," 17:30:00",NA,0.735800000000001,0.6889,1.631,2724,"HARV",10,"2015","-07","-26"," 17:30:00",24.57,74148,"HARV",50,"2015","-07","-26"," 17:30:00",1074.84,0.61,1126.23,1193.04
"1237",2725,"HARV",10,"2015","-07","-26"," 18:00:00",NA,74149,"HARV",50,"2015","-07","-26"," 18:00:00",NA,0.0838000000000001,0.698,0.891000000000002,2725,"HARV",10,"2015","-07","-26"," 18:00:00",27.68,74149,"HARV",50,"2015","-07","-26"," 18:00:00",903.83,0.62,1092.8,1295.59
"1238",2726,"HARV",10,"2015","-07","-26"," 18:30:00",NA,74150,"HARV",50,"2015","-07","-26"," 18:30:00",NA,-0.0752000000000024,-0.129999999999999,0.520699999999998,2726,"HARV",10,"2015","-07","-26"," 18:30:00",202.17,74150,"HARV",50,"2015","-07","-26"," 18:30:00",1166.77,0.6,1170.7,1539.24
"1239",2727,"HARV",10,"2015","-07","-26"," 19:00:00",NA,74151,"HARV",50,"2015","-07","-26"," 19:00:00",NA,1.8039,1.1398,0.819200000000002,2727,"HARV",10,"2015","-07","-26"," 19:00:00",47.79,74151,"HARV",50,"2015","-07","-26"," 19:00:00",1074.08,0.63,1069.04,1187.13
"1240",2728,"HARV",10,"2015","-07","-26"," 19:30:00",NA,74152,"HARV",50,"2015","-07","-26"," 19:30:00",NA,1.6201,0.674400000000002,0.617699999999999,2728,"HARV",10,"2015","-07","-26"," 19:30:00",13.67,74152,"HARV",50,"2015","-07","-26"," 19:30:00",521.13,0.64,1130.81,1463.28
"1241",2729,"HARV",10,"2015","-07","-26"," 20:00:00",NA,74153,"HARV",50,"2015","-07","-26"," 20:00:00",NA,NA,NA,NA,2729,"HARV",10,"2015","-07","-26"," 20:00:00",32.06,74153,"HARV",50,"2015","-07","-26"," 20:00:00",1087,0.08,1258.18,1441.88
"1242",2730,"HARV",10,"2015","-07","-26"," 20:30:00",NA,74154,"HARV",50,"2015","-07","-26"," 20:30:00",NA,NA,NA,NA,2730,"HARV",10,"2015","-07","-26"," 20:30:00",17.19,74154,"HARV",50,"2015","-07","-26"," 20:30:00",809.43,0.07,582.77,1341.83
"1243",2731,"HARV",10,"2015","-07","-26"," 21:00:00",NA,74155,"HARV",50,"2015","-07","-26"," 21:00:00",NA,NA,NA,NA,2731,"HARV",10,"2015","-07","-26"," 21:00:00",16.98,74155,"HARV",50,"2015","-07","-26"," 21:00:00",707.3,0.07,1185.71,1600.6
"1244",2732,"HARV",10,"2015","-07","-26"," 21:30:00",NA,74156,"HARV",50,"2015","-07","-26"," 21:30:00",NA,NA,NA,NA,2732,"HARV",10,"2015","-07","-26"," 21:30:00",18.93,74156,"HARV",50,"2015","-07","-26"," 21:30:00",574.06,0.07,1152.7,330.53
"1245",2733,"HARV",10,"2015","-07","-26"," 22:00:00",NA,74157,"HARV",50,"2015","-07","-26"," 22:00:00",NA,NA,NA,NA,2733,"HARV",10,"2015","-07","-26"," 22:00:00",4.93,74157,"HARV",50,"2015","-07","-26"," 22:00:00",236.39,0.07,1183.7,1638.68
"1246",2734,"HARV",10,"2015","-07","-26"," 22:30:00",NA,74158,"HARV",50,"2015","-07","-26"," 22:30:00",NA,NA,NA,NA,2734,"HARV",10,"2015","-07","-26"," 22:30:00",3.18,74158,"HARV",50,"2015","-07","-26"," 22:30:00",169.64,0.08,877.25,353.33
"1247",2735,"HARV",10,"2015","-07","-26"," 23:00:00",NA,74159,"HARV",50,"2015","-07","-26"," 23:00:00",NA,NA,NA,NA,2735,"HARV",10,"2015","-07","-26"," 23:00:00",2.52,74159,"HARV",50,"2015","-07","-26"," 23:00:00",142.39,0.09,1171.01,1541.91
"1248",2736,"HARV",10,"2015","-07","-26"," 23:30:00",NA,74160,"HARV",50,"2015","-07","-26"," 23:30:00",NA,NA,NA,NA,2736,"HARV",10,"2015","-07","-26"," 23:30:00",1.12,74160,"HARV",50,"2015","-07","-26"," 23:30:00",56.31,0.08,1020.04,1640.44
"1249",2737,"HARV",10,"2015","-07","-27"," 00:00:00",NA,74161,"HARV",50,"2015","-07","-27"," 00:00:00",NA,NA,NA,NA,2737,"HARV",10,"2015","-07","-27"," 00:00:00",0.38,74161,"HARV",50,"2015","-07","-27"," 00:00:00",11.11,0.07,1181.66,1598.56
"1250",2738,"HARV",10,"2015","-07","-27"," 00:30:00",NA,74162,"HARV",50,"2015","-07","-27"," 00:30:00",NA,NA,NA,NA,2738,"HARV",10,"2015","-07","-27"," 00:30:00",0.16,74162,"HARV",50,"2015","-07","-27"," 00:30:00",0.4,0.07,1193.21,1496.96
"1251",2739,"HARV",10,"2015","-07","-27"," 01:00:00",NA,74163,"HARV",50,"2015","-07","-27"," 01:00:00",NA,NA,NA,NA,2739,"HARV",10,"2015","-07","-27"," 01:00:00",0.17,74163,"HARV",50,"2015","-07","-27"," 01:00:00",0.17,0.06,1063.53,539.42
"1252",2740,"HARV",10,"2015","-07","-27"," 01:30:00",NA,74164,"HARV",50,"2015","-07","-27"," 01:30:00",NA,NA,NA,NA,2740,"HARV",10,"2015","-07","-27"," 01:30:00",0.16,74164,"HARV",50,"2015","-07","-27"," 01:30:00",0.17,0.08,778.01,1175.6
"1253",2741,"HARV",10,"2015","-07","-27"," 02:00:00",NA,74165,"HARV",50,"2015","-07","-27"," 02:00:00",NA,NA,NA,NA,2741,"HARV",10,"2015","-07","-27"," 02:00:00",0.15,74165,"HARV",50,"2015","-07","-27"," 02:00:00",0.16,0.07,1152.02,1699.14
"1254",2742,"HARV",10,"2015","-07","-27"," 02:30:00",NA,74166,"HARV",50,"2015","-07","-27"," 02:30:00",20.1519,NA,NA,NA,2742,"HARV",10,"2015","-07","-27"," 02:30:00",0.16,74166,"HARV",50,"2015","-07","-27"," 02:30:00",0.17,0.06,1143.81,1012.78
"1255",2743,"HARV",10,"2015","-07","-27"," 03:00:00",NA,74167,"HARV",50,"2015","-07","-27"," 03:00:00",NA,NA,NA,NA,2743,"HARV",10,"2015","-07","-27"," 03:00:00",0.16,74167,"HARV",50,"2015","-07","-27"," 03:00:00",0.15,0.08,1085.16,1289.05
"1256",2744,"HARV",10,"2015","-07","-27"," 03:30:00",NA,74168,"HARV",50,"2015","-07","-27"," 03:30:00",NA,NA,NA,NA,2744,"HARV",10,"2015","-07","-27"," 03:30:00",0.15,74168,"HARV",50,"2015","-07","-27"," 03:30:00",0.17,0.08,1103.81,1013.01
"1257",2745,"HARV",10,"2015","-07","-27"," 04:00:00",NA,74169,"HARV",50,"2015","-07","-27"," 04:00:00",NA,NA,NA,NA,2745,"HARV",10,"2015","-07","-27"," 04:00:00",0.16,74169,"HARV",50,"2015","-07","-27"," 04:00:00",0.17,0.08,520.52,343.23
