"","siteID","verticalPosition","startDateTime","tempSingleMean"
"5618","HARV",10,2016-07-25 00:30:00,NA
"5619","HARV",10,2016-07-25 01:00:00,NA
"5620","HARV",10,2016-07-25 01:30:00,NA
"5621","HARV",10,2016-07-25 02:00:00,NA
"5622","HARV",10,2016-07-25 02:30:00,NA
"5623","HARV",10,2016-07-25 03:00:00,NA
"5624","HARV",10,2016-07-25 03:30:00,NA
"5625","HARV",10,2016-07-25 04:00:00,NA
"5626","HARV",10,2016-07-25 04:30:00,NA
"5627","HARV",10,2016-07-25 05:00:00,NA
"5628","HARV",10,2016-07-25 05:30:00,NA
"5629","HARV",10,2016-07-25 06:00:00,NA
"5630","HARV",10,2016-07-25 06:30:00,NA
"5631","HARV",10,2016-07-25 07:00:00,NA
"5632","HARV",10,2016-07-25 07:30:00,NA
"5633","HARV",10,2016-07-25 08:00:00,NA
"5634","HARV",10,2016-07-25 08:30:00,NA
"5635","HARV",10,2016-07-25 09:00:00,NA
"5636","HARV",10,2016-07-25 09:30:00,NA
"5637","HARV",10,2016-07-25 10:00:00,NA
"5638","HARV",10,2016-07-25 10:30:00,NA
"5639","HARV",10,2016-07-25 11:00:00,NA
"5640","HARV",10,2016-07-25 11:30:00,NA
"5641","HARV",10,2016-07-25 12:00:00,NA
"5642","HARV",10,2016-07-25 12:30:00,NA
"5643","HARV",10,2016-07-25 13:00:00,NA
"5644","HARV",10,2016-07-25 13:30:00,NA
"5645","HARV",10,2016-07-25 14:00:00,NA
"5646","HARV",10,2016-07-25 14:30:00,NA
"5647","HARV",10,2016-07-25 15:00:00,NA
"5648","HARV",10,2016-07-25 15:30:00,NA
"5649","HARV",10,2016-07-25 16:00:00,NA
"5650","HARV",10,2016-07-25 16:30:00,NA
"5651","HARV",10,2016-07-25 17:00:00,NA
"5652","HARV",10,2016-07-25 17:30:00,NA
"5653","HARV",10,2016-07-25 18:00:00,NA
"5654","HARV",10,2016-07-25 18:30:00,NA
"5655","HARV",10,2016-07-25 19:00:00,NA
"5656","HARV",10,2016-07-25 19:30:00,NA
"5657","HARV",10,2016-07-25 20:00:00,NA
"5658","HARV",10,2016-07-25 20:30:00,NA
"5659","HARV",10,2016-07-25 21:00:00,NA
"5660","HARV",10,2016-07-25 21:30:00,NA
"5661","HARV",10,2016-07-25 22:00:00,NA
"5662","HARV",10,2016-07-25 22:30:00,NA
"5663","HARV",10,2016-07-25 23:00:00,NA
"5664","HARV",10,2016-07-25 23:30:00,NA
"5665","HARV",10,2016-07-26 00:00:00,NA
"5666","HARV",10,2016-07-26 00:30:00,NA
"5667","HARV",10,2016-07-26 01:00:00,NA
"5668","HARV",10,2016-07-26 01:30:00,NA
"5669","HARV",10,2016-07-26 02:00:00,NA
"5670","HARV",10,2016-07-26 02:30:00,NA
"5671","HARV",10,2016-07-26 03:00:00,NA
"5672","HARV",10,2016-07-26 03:30:00,NA
"5673","HARV",10,2016-07-26 04:00:00,NA
"5674","HARV",10,2016-07-26 04:30:00,NA
"5675","HARV",10,2016-07-26 05:00:00,NA
"5676","HARV",10,2016-07-26 05:30:00,NA
"5677","HARV",10,2016-07-26 06:00:00,NA
"5678","HARV",10,2016-07-26 06:30:00,NA
"5679","HARV",10,2016-07-26 07:00:00,NA
"5680","HARV",10,2016-07-26 07:30:00,NA
"5681","HARV",10,2016-07-26 08:00:00,NA
"5682","HARV",10,2016-07-26 08:30:00,NA
"5683","HARV",10,2016-07-26 09:00:00,NA
"5684","HARV",10,2016-07-26 09:30:00,NA
"5685","HARV",10,2016-07-26 10:00:00,NA
"5686","HARV",10,2016-07-26 10:30:00,NA
"5687","HARV",10,2016-07-26 11:00:00,NA
"5688","HARV",10,2016-07-26 11:30:00,NA
"5689","HARV",10,2016-07-26 12:00:00,NA
"5690","HARV",10,2016-07-26 12:30:00,NA
"5691","HARV",10,2016-07-26 13:00:00,NA
"5692","HARV",10,2016-07-26 13:30:00,NA
"5693","HARV",10,2016-07-26 14:00:00,NA
"5694","HARV",10,2016-07-26 14:30:00,NA
"5695","HARV",10,2016-07-26 15:00:00,NA
"5696","HARV",10,2016-07-26 15:30:00,NA
"5697","HARV",10,2016-07-26 16:00:00,NA
"5698","HARV",10,2016-07-26 16:30:00,NA
"5699","HARV",10,2016-07-26 17:00:00,NA
"5700","HARV",10,2016-07-26 17:30:00,NA
"5701","HARV",10,2016-07-26 18:00:00,NA
"5702","HARV",10,2016-07-26 18:30:00,NA
"5703","HARV",10,2016-07-26 19:00:00,NA
"5704","HARV",10,2016-07-26 19:30:00,NA
"5705","HARV",10,2016-07-26 20:00:00,NA
"5706","HARV",10,2016-07-26 20:30:00,NA
"5707","HARV",10,2016-07-26 21:00:00,NA
"5708","HARV",10,2016-07-26 21:30:00,NA
"5709","HARV",10,2016-07-26 22:00:00,NA
"5710","HARV",10,2016-07-26 22:30:00,NA
"5711","HARV",10,2016-07-26 23:00:00,NA
"5712","HARV",10,2016-07-26 23:30:00,NA
"5713","HARV",10,2016-07-27 00:00:00,NA
"5714","HARV",10,2016-07-27 00:30:00,NA
"5715","HARV",10,2016-07-27 01:00:00,NA
"5716","HARV",10,2016-07-27 01:30:00,NA
"5717","HARV",10,2016-07-27 02:00:00,NA
"5718","HARV",10,2016-07-27 02:30:00,NA
"5719","HARV",10,2016-07-27 03:00:00,NA
"5720","HARV",10,2016-07-27 03:30:00,NA
"5721","HARV",10,2016-07-27 04:00:00,NA
"5722","HARV",10,2016-07-27 04:30:00,NA
"5723","HARV",10,2016-07-27 05:00:00,NA
"5724","HARV",10,2016-07-27 05:30:00,NA
"5725","HARV",10,2016-07-27 06:00:00,NA
"5726","HARV",10,2016-07-27 06:30:00,NA
"5727","HARV",10,2016-07-27 07:00:00,NA
"5728","HARV",10,2016-07-27 07:30:00,NA
"5729","HARV",10,2016-07-27 08:00:00,NA
"5730","HARV",10,2016-07-27 08:30:00,NA
"5731","HARV",10,2016-07-27 09:00:00,NA
"5732","HARV",10,2016-07-27 09:30:00,NA
"5733","HARV",10,2016-07-27 10:00:00,NA
"5734","HARV",10,2016-07-27 10:30:00,NA
"5735","HARV",10,2016-07-27 11:00:00,NA
"5736","HARV",10,2016-07-27 11:30:00,NA
"5737","HARV",10,2016-07-27 12:00:00,NA
"5738","HARV",10,2016-07-27 12:30:00,NA
"5739","HARV",10,2016-07-27 13:00:00,NA
"5740","HARV",10,2016-07-27 13:30:00,NA
"5741","HARV",10,2016-07-27 14:00:00,NA
"5742","HARV",10,2016-07-27 14:30:00,NA
"5743","HARV",10,2016-07-27 15:00:00,NA
"5744","HARV",10,2016-07-27 15:30:00,NA
"5745","HARV",10,2016-07-27 16:00:00,NA
"5746","HARV",10,2016-07-27 16:30:00,NA
"5747","HARV",10,2016-07-27 17:00:00,NA
"5748","HARV",10,2016-07-27 17:30:00,NA
"5749","HARV",10,2016-07-27 18:00:00,NA
"5750","HARV",10,2016-07-27 18:30:00,NA
"5751","HARV",10,2016-07-27 19:00:00,NA
"5752","HARV",10,2016-07-27 19:30:00,NA
"5753","HARV",10,2016-07-27 20:00:00,NA
"5754","HARV",10,2016-07-27 20:30:00,NA
"5755","HARV",10,2016-07-27 21:00:00,NA
"5756","HARV",10,2016-07-27 21:30:00,NA
"5757","HARV",10,2016-07-27 22:00:00,NA
"5758","HARV",10,2016-07-27 22:30:00,NA
"5759","HARV",10,2016-07-27 23:00:00,NA
"5760","HARV",10,2016-07-27 23:30:00,NA
"5761","HARV",10,2016-07-28 00:00:00,NA
"5762","HARV",10,2016-07-28 00:30:00,NA
"5763","HARV",10,2016-07-28 01:00:00,NA
"5764","HARV",10,2016-07-28 01:30:00,NA
"5765","HARV",10,2016-07-28 02:00:00,NA
"5766","HARV",10,2016-07-28 02:30:00,NA
"5767","HARV",10,2016-07-28 03:00:00,NA
"5768","HARV",10,2016-07-28 03:30:00,NA
"5769","HARV",10,2016-07-28 04:00:00,NA
"5770","HARV",10,2016-07-28 04:30:00,NA
"5771","HARV",10,2016-07-28 05:00:00,NA
"5772","HARV",10,2016-07-28 05:30:00,NA
"5773","HARV",10,2016-07-28 06:00:00,NA
"5774","HARV",10,2016-07-28 06:30:00,NA
"5775","HARV",10,2016-07-28 07:00:00,NA
"5776","HARV",10,2016-07-28 07:30:00,NA
"5777","HARV",10,2016-07-28 08:00:00,NA
"5778","HARV",10,2016-07-28 08:30:00,NA
"5779","HARV",10,2016-07-28 09:00:00,NA
"5780","HARV",10,2016-07-28 09:30:00,NA
"5781","HARV",10,2016-07-28 10:00:00,NA
"5782","HARV",10,2016-07-28 10:30:00,17.5585
"5783","HARV",10,2016-07-28 11:00:00,NA
"5784","HARV",10,2016-07-28 11:30:00,NA
"5785","HARV",10,2016-07-28 12:00:00,NA
"5786","HARV",10,2016-07-28 12:30:00,NA
"5787","HARV",10,2016-07-28 13:00:00,NA
"5788","HARV",10,2016-07-28 13:30:00,NA
"5789","HARV",10,2016-07-28 14:00:00,NA
"5790","HARV",10,2016-07-28 14:30:00,NA
"5791","HARV",10,2016-07-28 15:00:00,NA
"5792","HARV",10,2016-07-28 15:30:00,NA
"5793","HARV",10,2016-07-28 16:00:00,NA
"5794","HARV",10,2016-07-28 16:30:00,NA
"5795","HARV",10,2016-07-28 17:00:00,NA
"5796","HARV",10,2016-07-28 17:30:00,NA
"5797","HARV",10,2016-07-28 18:00:00,NA
"5798","HARV",10,2016-07-28 18:30:00,NA
"5799","HARV",10,2016-07-28 19:00:00,NA
"5800","HARV",10,2016-07-28 19:30:00,NA
"5801","HARV",10,2016-07-28 20:00:00,NA
"5802","HARV",10,2016-07-28 20:30:00,NA
"5803","HARV",10,2016-07-28 21:00:00,NA
"5804","HARV",10,2016-07-28 21:30:00,NA
"5805","HARV",10,2016-07-28 22:00:00,NA
"5806","HARV",10,2016-07-28 22:30:00,NA
"5807","HARV",10,2016-07-28 23:00:00,NA
"5808","HARV",10,2016-07-28 23:30:00,NA
"5809","HARV",10,2016-07-29 00:00:00,NA
"5810","HARV",10,2016-07-29 00:30:00,NA
"5811","HARV",10,2016-07-29 01:00:00,NA
"5812","HARV",10,2016-07-29 01:30:00,NA
"5813","HARV",10,2016-07-29 02:00:00,NA
"5814","HARV",10,2016-07-29 02:30:00,NA
"5815","HARV",10,2016-07-29 03:00:00,NA
"5816","HARV",10,2016-07-29 03:30:00,NA
"5817","HARV",10,2016-07-29 04:00:00,NA
"5818","HARV",10,2016-07-29 04:30:00,NA
"5819","HARV",10,2016-07-29 05:00:00,NA
"5820","HARV",10,2016-07-29 05:30:00,NA
"5821","HARV",10,2016-07-29 06:00:00,NA
"5822","HARV",10,2016-07-29 06:30:00,NA
"5823","HARV",10,2016-07-29 07:00:00,NA
"5824","HARV",10,2016-07-29 07:30:00,NA
"5825","HARV",10,2016-07-29 08:00:00,NA
"5826","HARV",10,2016-07-29 08:30:00,NA
"5827","HARV",10,2016-07-29 09:00:00,NA
"5828","HARV",10,2016-07-29 09:30:00,NA
"5829","HARV",10,2016-07-29 10:00:00,NA
"5830","HARV",10,2016-07-29 10:30:00,NA
"5831","HARV",10,2016-07-29 11:00:00,NA
"5832","HARV",10,2016-07-29 11:30:00,NA
"5833","HARV",10,2016-07-29 12:00:00,NA
"5834","HARV",10,2016-07-29 12:30:00,20.1452
"5835","HARV",10,2016-07-29 13:00:00,NA
"5836","HARV",10,2016-07-29 13:30:00,NA
"5837","HARV",10,2016-07-29 14:00:00,NA
"5838","HARV",10,2016-07-29 14:30:00,NA
"5839","HARV",10,2016-07-29 15:00:00,NA
"5840","HARV",10,2016-07-29 15:30:00,NA
"5841","HARV",10,2016-07-29 16:00:00,NA
"5842","HARV",10,2016-07-29 16:30:00,NA
"5843","HARV",10,2016-07-29 17:00:00,NA
"5844","HARV",10,2016-07-29 17:30:00,NA
"5845","HARV",10,2016-07-29 18:00:00,NA
"5846","HARV",10,2016-07-29 18:30:00,NA
"5847","HARV",10,2016-07-29 19:00:00,NA
"5848","HARV",10,2016-07-29 19:30:00,NA
"5849","HARV",10,2016-07-29 20:00:00,NA
"5850","HARV",10,2016-07-29 20:30:00,NA
"5851","HARV",10,2016-07-29 21:00:00,NA
"5852","HARV",10,2016-07-29 21:30:00,NA
"5853","HARV",10,2016-07-29 22:00:00,NA
"5854","HARV",10,2016-07-29 22:30:00,NA
"5855","HARV",10,2016-07-29 23:00:00,NA
"5856","HARV",10,2016-07-29 23:30:00,NA
"5857","HARV",10,2016-07-30 00:00:00,NA
"5858","HARV",10,2016-07-30 00:30:00,NA
"5859","HARV",10,2016-07-30 01:00:00,NA
"5860","HARV",10,2016-07-30 01:30:00,NA
"5861","HARV",10,2016-07-30 02:00:00,NA
"5862","HARV",10,2016-07-30 02:30:00,NA
"5863","HARV",10,2016-07-30 03:00:00,NA
"5864","HARV",10,2016-07-30 03:30:00,NA
"5865","HARV",10,2016-07-30 04:00:00,NA
"5866","HARV",10,2016-07-30 04:30:00,NA
"5867","HARV",10,2016-07-30 05:00:00,NA
"5868","HARV",10,2016-07-30 05:30:00,NA
"5869","HARV",10,2016-07-30 06:00:00,NA
"5870","HARV",10,2016-07-30 06:30:00,NA
"5871","HARV",10,2016-07-30 07:00:00,NA
"5872","HARV",10,2016-07-30 07:30:00,NA
"5873","HARV",10,2016-07-30 08:00:00,NA
"5874","HARV",10,2016-07-30 08:30:00,NA
"5875","HARV",10,2016-07-30 09:00:00,NA
"5876","HARV",10,2016-07-30 09:30:00,NA
"5877","HARV",10,2016-07-30 10:00:00,NA
"5878","HARV",10,2016-07-30 10:30:00,NA
"5879","HARV",10,2016-07-30 11:00:00,NA
"5880","HARV",10,2016-07-30 11:30:00,NA
"5881","HARV",10,2016-07-30 12:00:00,NA
"5882","HARV",10,2016-07-30 12:30:00,NA
"5883","HARV",10,2016-07-30 13:00:00,NA
"5884","HARV",10,2016-07-30 13:30:00,NA
"5885","HARV",10,2016-07-30 14:00:00,NA
"5886","HARV",10,2016-07-30 14:30:00,NA
"5887","HARV",10,2016-07-30 15:00:00,NA
"5888","HARV",10,2016-07-30 15:30:00,NA
"5889","HARV",10,2016-07-30 16:00:00,NA
"5890","HARV",10,2016-07-30 16:30:00,NA
"5891","HARV",10,2016-07-30 17:00:00,NA
"5892","HARV",10,2016-07-30 17:30:00,NA
"5893","HARV",10,2016-07-30 18:00:00,NA
"5894","HARV",10,2016-07-30 18:30:00,NA
"5895","HARV",10,2016-07-30 19:00:00,NA
"5896","HARV",10,2016-07-30 19:30:00,NA
"5897","HARV",10,2016-07-30 20:00:00,NA
"5898","HARV",10,2016-07-30 20:30:00,NA
"5899","HARV",10,2016-07-30 21:00:00,NA
"5900","HARV",10,2016-07-30 21:30:00,NA
"5901","HARV",10,2016-07-30 22:00:00,NA
"5902","HARV",10,2016-07-30 22:30:00,NA
"5903","HARV",10,2016-07-30 23:00:00,NA
"5904","HARV",10,2016-07-30 23:30:00,NA
"5905","HARV",10,2016-07-31 00:00:00,NA
"5906","HARV",10,2016-07-31 00:30:00,NA
"5907","HARV",10,2016-07-31 01:00:00,NA
"5908","HARV",10,2016-07-31 01:30:00,NA
"5909","HARV",10,2016-07-31 02:00:00,NA
"5910","HARV",10,2016-07-31 02:30:00,NA
"5911","HARV",10,2016-07-31 03:00:00,NA
"5912","HARV",10,2016-07-31 03:30:00,NA
"5913","HARV",10,2016-07-31 04:00:00,NA
"5914","HARV",10,2016-07-31 04:30:00,NA
"5915","HARV",10,2016-07-31 05:00:00,NA
"5916","HARV",10,2016-07-31 05:30:00,NA
"5917","HARV",10,2016-07-31 06:00:00,NA
"5918","HARV",10,2016-07-31 06:30:00,NA
"5919","HARV",10,2016-07-31 07:00:00,NA
"5920","HARV",10,2016-07-31 07:30:00,NA
"5921","HARV",10,2016-07-31 08:00:00,NA
"5922","HARV",10,2016-07-31 08:30:00,NA
"5923","HARV",10,2016-07-31 09:00:00,NA
"5924","HARV",10,2016-07-31 09:30:00,NA
"5925","HARV",10,2016-07-31 10:00:00,NA
"5926","HARV",10,2016-07-31 10:30:00,NA
"5927","HARV",10,2016-07-31 11:00:00,NA
"5928","HARV",10,2016-07-31 11:30:00,NA
"5929","HARV",10,2016-07-31 12:00:00,NA
"5930","HARV",10,2016-07-31 12:30:00,NA
"5931","HARV",10,2016-07-31 13:00:00,NA
"5932","HARV",10,2016-07-31 13:30:00,NA
"5933","HARV",10,2016-07-31 14:00:00,NA
"5934","HARV",10,2016-07-31 14:30:00,NA
"5935","HARV",10,2016-07-31 15:00:00,NA
"5936","HARV",10,2016-07-31 15:30:00,NA
"5937","HARV",10,2016-07-31 16:00:00,NA
"5938","HARV",10,2016-07-31 16:30:00,NA
"5939","HARV",10,2016-07-31 17:00:00,NA
"5940","HARV",10,2016-07-31 17:30:00,NA
"5941","HARV",10,2016-07-31 18:00:00,NA
"5942","HARV",10,2016-07-31 18:30:00,NA
"5943","HARV",10,2016-07-31 19:00:00,NA
"5944","HARV",10,2016-07-31 19:30:00,NA
"5945","HARV",10,2016-07-31 20:00:00,NA
"5946","HARV",10,2016-07-31 20:30:00,NA
"5947","HARV",10,2016-07-31 21:00:00,NA
"5948","HARV",10,2016-07-31 21:30:00,NA
"5949","HARV",10,2016-07-31 22:00:00,NA
"5950","HARV",10,2016-07-31 22:30:00,NA
"5951","HARV",10,2016-07-31 23:00:00,NA
"5952","HARV",10,2016-07-31 23:30:00,NA
"5953","HARV",10,2017-01-01 00:00:00,0.531
"5954","HARV",10,2017-01-01 00:30:00,0.6618
"5955","HARV",10,2017-01-01 01:00:00,0.7524
"5956","HARV",10,2017-01-01 01:30:00,0.5726
"5957","HARV",10,2017-01-01 02:00:00,0.3578
"5958","HARV",10,2017-01-01 02:30:00,0.2421
"5959","HARV",10,2017-01-01 03:00:00,0.0605
"5960","HARV",10,2017-01-01 03:30:00,-0.0749
"5961","HARV",10,2017-01-01 04:00:00,-0.024
"5962","HARV",10,2017-01-01 04:30:00,0.0189
"5963","HARV",10,2017-01-01 05:00:00,-0.0252
"5964","HARV",10,2017-01-01 05:30:00,-0.147
"5965","HARV",10,2017-01-01 06:00:00,-0.2633
"5966","HARV",10,2017-01-01 06:30:00,-0.3107
"5967","HARV",10,2017-01-01 07:00:00,-0.3373
"5968","HARV",10,2017-01-01 07:30:00,-0.3536
"5969","HARV",10,2017-01-01 08:00:00,-0.391
"5970","HARV",10,2017-01-01 08:30:00,-0.4015
"5971","HARV",10,2017-01-01 09:00:00,-0.5562
"5972","HARV",10,2017-01-01 09:30:00,-0.8746
"5973","HARV",10,2017-01-01 10:00:00,-0.8035
"5974","HARV",10,2017-01-01 10:30:00,-1.0631
"5975","HARV",10,2017-01-01 11:00:00,-0.7762
"5976","HARV",10,2017-01-01 11:30:00,-0.6287
"5977","HARV",10,2017-01-01 12:00:00,-0.7146
"5978","HARV",10,2017-01-01 12:30:00,-0.9749
"5979","HARV",10,2017-01-01 13:00:00,-1.7868
"5980","HARV",10,2017-01-01 13:30:00,-1.8487
"5981","HARV",10,2017-01-01 14:00:00,-1.1537
"5982","HARV",10,2017-01-01 14:30:00,-0.4465
"5983","HARV",10,2017-01-01 15:00:00,-0.2741
"5984","HARV",10,2017-01-01 15:30:00,-0.0225
"5985","HARV",10,2017-01-01 16:00:00,0.1254
"5986","HARV",10,2017-01-01 16:30:00,0.0857
"5987","HARV",10,2017-01-01 17:00:00,0.2174
"5988","HARV",10,2017-01-01 17:30:00,0.1124
"5989","HARV",10,2017-01-01 18:00:00,-0.3677
"5990","HARV",10,2017-01-01 18:30:00,-0.5433
"5991","HARV",10,2017-01-01 19:00:00,-0.7959
"5992","HARV",10,2017-01-01 19:30:00,-1.5006
"5993","HARV",10,2017-01-01 20:00:00,-2.0457
"5994","HARV",10,2017-01-01 20:30:00,-2.7511
"5995","HARV",10,2017-01-01 21:00:00,-3.5362
"5996","HARV",10,2017-01-01 21:30:00,-3.969
"5997","HARV",10,2017-01-01 22:00:00,-4.4103
"5998","HARV",10,2017-01-01 22:30:00,-5.148
"5999","HARV",10,2017-01-01 23:00:00,-5.3493
"6000","HARV",10,2017-01-01 23:30:00,-5.6444
"6001","HARV",10,2017-01-02 00:00:00,-5.3856
"6002","HARV",10,2017-01-02 00:30:00,-5.8061
"6003","HARV",10,2017-01-02 01:00:00,-6.3411
"6004","HARV",10,2017-01-02 01:30:00,-6.533
"6005","HARV",10,2017-01-02 02:00:00,-6.47
"6006","HARV",10,2017-01-02 02:30:00,-6.6608
"6007","HARV",10,2017-01-02 03:00:00,-6.7592
"6008","HARV",10,2017-01-02 03:30:00,-7.0421
"6009","HARV",10,2017-01-02 04:00:00,-7.3256
"6010","HARV",10,2017-01-02 04:30:00,-7.3772
"6011","HARV",10,2017-01-02 05:00:00,-7.4117
"6012","HARV",10,2017-01-02 05:30:00,-7.8508
"6013","HARV",10,2017-01-02 06:00:00,-8.2813
"6014","HARV",10,2017-01-02 06:30:00,-8.0222
"6015","HARV",10,2017-01-02 07:00:00,-8.173
"6016","HARV",10,2017-01-02 07:30:00,-7.8284
"6017","HARV",10,2017-01-02 08:00:00,-8.4006
"6018","HARV",10,2017-01-02 08:30:00,-8.2886
"6019","HARV",10,2017-01-02 09:00:00,-8.177
"6020","HARV",10,2017-01-02 09:30:00,-8.3044
"6021","HARV",10,2017-01-02 10:00:00,-8.0828
"6022","HARV",10,2017-01-02 10:30:00,-8.0427
"6023","HARV",10,2017-01-02 11:00:00,-8.4408
"6024","HARV",10,2017-01-02 11:30:00,-8.6265
"6025","HARV",10,2017-01-02 12:00:00,-8.5046
"6026","HARV",10,2017-01-02 12:30:00,-8.66
"6027","HARV",10,2017-01-02 13:00:00,-8.0927
"6028","HARV",10,2017-01-02 13:30:00,-6.9717
"6029","HARV",10,2017-01-02 14:00:00,-5.7213
"6030","HARV",10,2017-01-02 14:30:00,-3.8798
"6031","HARV",10,2017-01-02 15:00:00,-2.6365
"6032","HARV",10,2017-01-02 15:30:00,-2.2724
"6033","HARV",10,2017-01-02 16:00:00,-1.7896
"6034","HARV",10,2017-01-02 16:30:00,-0.6461
"6035","HARV",10,2017-01-02 17:00:00,0.0245
"6036","HARV",10,2017-01-02 17:30:00,0.0413
"6037","HARV",10,2017-01-02 18:00:00,0.0153
"6038","HARV",10,2017-01-02 18:30:00,0.1609
"6039","HARV",10,2017-01-02 19:00:00,0.0694
"6040","HARV",10,2017-01-02 19:30:00,0.0307
"6041","HARV",10,2017-01-02 20:00:00,-0.0657
"6042","HARV",10,2017-01-02 20:30:00,-0.2277
"6043","HARV",10,2017-01-02 21:00:00,-0.3854
"6044","HARV",10,2017-01-02 21:30:00,-0.8153
"6045","HARV",10,2017-01-02 22:00:00,-0.8625
"6046","HARV",10,2017-01-02 22:30:00,-0.7078
"6047","HARV",10,2017-01-02 23:00:00,-0.7679
"6048","HARV",10,2017-01-02 23:30:00,-0.8589
"6049","HARV",10,2017-01-03 00:00:00,-0.7867
"6050","HARV",10,2017-01-03 00:30:00,-0.8701
"6051","HARV",10,2017-01-03 01:00:00,-0.9682
"6052","HARV",10,2017-01-03 01:30:00,-1.067
"6053","HARV",10,2017-01-03 02:00:00,-0.8661
"6054","HARV",10,2017-01-03 02:30:00,-0.6602
"6055","HARV",10,2017-01-03 03:00:00,-0.4446
"6056","HARV",10,2017-01-03 03:30:00,-0.4076
"6057","HARV",10,2017-01-03 04:00:00,-0.3529
"6058","HARV",10,2017-01-03 04:30:00,-0.2774
"6059","HARV",10,2017-01-03 05:00:00,-0.2824
"6060","HARV",10,2017-01-03 05:30:00,-0.2624
"6061","HARV",10,2017-01-03 06:00:00,-0.2208
"6062","HARV",10,2017-01-03 06:30:00,-0.2657
"6063","HARV",10,2017-01-03 07:00:00,-0.2187
"6064","HARV",10,2017-01-03 07:30:00,-0.2368
"6065","HARV",10,2017-01-03 08:00:00,-0.2433
"6066","HARV",10,2017-01-03 08:30:00,-0.1624
"6067","HARV",10,2017-01-03 09:00:00,-0.0058
"6068","HARV",10,2017-01-03 09:30:00,0.2062
"6069","HARV",10,2017-01-03 10:00:00,0.2133
"6070","HARV",10,2017-01-03 10:30:00,0.3054
"6071","HARV",10,2017-01-03 11:00:00,0.3687
"6072","HARV",10,2017-01-03 11:30:00,0.3476
"6073","HARV",10,2017-01-03 12:00:00,0.4836
"6074","HARV",10,2017-01-03 12:30:00,0.5483
"6075","HARV",10,2017-01-03 13:00:00,0.6259
"6076","HARV",10,2017-01-03 13:30:00,0.7719
"6077","HARV",10,2017-01-03 14:00:00,0.9468
"6078","HARV",10,2017-01-03 14:30:00,1.0239
"6079","HARV",10,2017-01-03 15:00:00,1.0326
"6080","HARV",10,2017-01-03 15:30:00,1.0781
"6081","HARV",10,2017-01-03 16:00:00,1.1614
"6082","HARV",10,2017-01-03 16:30:00,1.1558
"6083","HARV",10,2017-01-03 17:00:00,1.1819
"6084","HARV",10,2017-01-03 17:30:00,1.2681
"6085","HARV",10,2017-01-03 18:00:00,1.3557
"6086","HARV",10,2017-01-03 18:30:00,1.3743
"6087","HARV",10,2017-01-03 19:00:00,1.3983
"6088","HARV",10,2017-01-03 19:30:00,1.3456
"6089","HARV",10,2017-01-03 20:00:00,1.4133
"6090","HARV",10,2017-01-03 20:30:00,1.3758
"6091","HARV",10,2017-01-03 21:00:00,1.4245
"6092","HARV",10,2017-01-03 21:30:00,1.4723
"6093","HARV",10,2017-01-03 22:00:00,1.4874
"6094","HARV",10,2017-01-03 22:30:00,1.5483
"6095","HARV",10,2017-01-03 23:00:00,1.4893
"6096","HARV",10,2017-01-03 23:30:00,1.4918
"6097","HARV",10,2017-01-04 00:00:00,1.6152
"6098","HARV",10,2017-01-04 00:30:00,1.5596
"6099","HARV",10,2017-01-04 01:00:00,1.7057
"6100","HARV",10,2017-01-04 01:30:00,1.7866
"6101","HARV",10,2017-01-04 02:00:00,1.878
"6102","HARV",10,2017-01-04 02:30:00,1.8931
"6103","HARV",10,2017-01-04 03:00:00,1.9158
"6104","HARV",10,2017-01-04 03:30:00,1.8485
"6105","HARV",10,2017-01-04 04:00:00,1.8002
"6106","HARV",10,2017-01-04 04:30:00,1.7549
"6107","HARV",10,2017-01-04 05:00:00,1.7372
"6108","HARV",10,2017-01-04 05:30:00,1.3594
"6109","HARV",10,2017-01-04 06:00:00,0.801
"6110","HARV",10,2017-01-04 06:30:00,0.5431
"6111","HARV",10,2017-01-04 07:00:00,0.4525
"6112","HARV",10,2017-01-04 07:30:00,0.4048
"6113","HARV",10,2017-01-04 08:00:00,0.292
"6114","HARV",10,2017-01-04 08:30:00,0.2232
"6115","HARV",10,2017-01-04 09:00:00,0.1472
"6116","HARV",10,2017-01-04 09:30:00,0.1107
"6117","HARV",10,2017-01-04 10:00:00,0.1391
"6118","HARV",10,2017-01-04 10:30:00,0.1483
"6119","HARV",10,2017-01-04 11:00:00,0.1346
"6120","HARV",10,2017-01-04 11:30:00,0.1254
"6121","HARV",10,2017-01-04 12:00:00,0.112
"6122","HARV",10,2017-01-04 12:30:00,0.2038
"6123","HARV",10,2017-01-04 13:00:00,0.3187
"6124","HARV",10,2017-01-04 13:30:00,0.6763
"6125","HARV",10,2017-01-04 14:00:00,0.9974
"6126","HARV",10,2017-01-04 14:30:00,1.2512
"6127","HARV",10,2017-01-04 15:00:00,1.5273
"6128","HARV",10,2017-01-04 15:30:00,1.7109
"6129","HARV",10,2017-01-04 16:00:00,2.0021
"6130","HARV",10,2017-01-04 16:30:00,2.2379
"6131","HARV",10,2017-01-04 17:00:00,2.3135
"6132","HARV",10,2017-01-04 17:30:00,1.9912
"6133","HARV",10,2017-01-04 18:00:00,2.2018
"6134","HARV",10,2017-01-04 18:30:00,2.9618
"6135","HARV",10,2017-01-04 19:00:00,2.3642
"6136","HARV",10,2017-01-04 19:30:00,2.0203
